number,timestamp
739432,2022-06-05 16:55:43.000000 UTC
739433,2022-06-05 17:02:38.000000 UTC
739434,2022-06-05 17:09:50.000000 UTC
739435,2022-06-05 17:11:18.000000 UTC
739436,2022-06-05 17:26:53.000000 UTC
739437,2022-06-05 17:31:08.000000 UTC
739438,2022-06-05 17:35:26.000000 UTC
739439,2022-06-05 17:45:12.000000 UTC
739440,2022-06-05 17:47:40.000000 UTC
739441,2022-06-05 18:01:23.000000 UTC
739442,2022-06-05 18:07:03.000000 UTC
739443,2022-06-05 18:30:04.000000 UTC
739444,2022-06-05 18:31:26.000000 UTC
739445,2022-06-05 18:31:54.000000 UTC
739446,2022-06-05 18:53:48.000000 UTC
739447,2022-06-05 18:55:40.000000 UTC
739448,2022-06-05 18:59:01.000000 UTC
739449,2022-06-05 19:15:05.000000 UTC
739450,2022-06-05 19:19:06.000000 UTC
739451,2022-06-05 19:23:02.000000 UTC
739452,2022-06-05 19:26:39.000000 UTC
739453,2022-06-05 19:27:04.000000 UTC
739454,2022-06-05 19:37:53.000000 UTC
739455,2022-06-05 19:41:13.000000 UTC
739456,2022-06-05 19:49:04.000000 UTC
739457,2022-06-05 19:52:48.000000 UTC
739458,2022-06-05 20:18:55.000000 UTC
739459,2022-06-05 20:26:09.000000 UTC
739460,2022-06-05 20:26:54.000000 UTC
739461,2022-06-05 20:26:48.000000 UTC
739462,2022-06-05 20:51:28.000000 UTC
739463,2022-06-05 21:00:04.000000 UTC
739464,2022-06-05 21:15:56.000000 UTC
739465,2022-06-05 21:43:05.000000 UTC
739466,2022-06-05 21:51:59.000000 UTC
739467,2022-06-05 21:55:49.000000 UTC
739468,2022-06-05 21:57:08.000000 UTC
739469,2022-06-05 22:00:37.000000 UTC
739470,2022-06-05 22:02:25.000000 UTC
739471,2022-06-05 22:10:16.000000 UTC
739472,2022-06-05 22:25:58.000000 UTC
739473,2022-06-05 22:49:06.000000 UTC
739474,2022-06-05 23:22:10.000000 UTC
739475,2022-06-05 23:22:56.000000 UTC
739476,2022-06-05 23:23:50.000000 UTC
739477,2022-06-05 23:29:05.000000 UTC
739478,2022-06-05 23:37:18.000000 UTC
739479,2022-06-06 00:01:36.000000 UTC
739480,2022-06-06 00:03:04.000000 UTC
739481,2022-06-06 00:03:27.000000 UTC
739482,2022-06-06 00:04:56.000000 UTC
739483,2022-06-06 00:17:55.000000 UTC
739484,2022-06-06 00:51:48.000000 UTC
739485,2022-06-06 01:04:42.000000 UTC
739486,2022-06-06 01:06:48.000000 UTC
739487,2022-06-06 01:07:54.000000 UTC
739488,2022-06-06 01:15:25.000000 UTC
739489,2022-06-06 01:32:37.000000 UTC
739490,2022-06-06 01:35:33.000000 UTC
739491,2022-06-06 01:50:09.000000 UTC
739492,2022-06-06 01:52:14.000000 UTC
739493,2022-06-06 02:08:03.000000 UTC
739494,2022-06-06 02:16:46.000000 UTC
739495,2022-06-06 02:22:44.000000 UTC
739496,2022-06-06 02:41:43.000000 UTC
739497,2022-06-06 02:44:22.000000 UTC
739498,2022-06-06 02:46:19.000000 UTC
739499,2022-06-06 02:58:15.000000 UTC
739500,2022-06-06 03:23:11.000000 UTC
739501,2022-06-06 03:35:44.000000 UTC
739502,2022-06-06 03:45:33.000000 UTC
739503,2022-06-06 03:57:30.000000 UTC
739504,2022-06-06 04:31:55.000000 UTC
739505,2022-06-06 04:46:57.000000 UTC
739506,2022-06-06 04:53:52.000000 UTC
739507,2022-06-06 05:21:13.000000 UTC
739508,2022-06-06 05:28:17.000000 UTC
739509,2022-06-06 05:41:17.000000 UTC
739510,2022-06-06 05:45:19.000000 UTC
739511,2022-06-06 05:46:47.000000 UTC
739512,2022-06-06 06:02:39.000000 UTC
739513,2022-06-06 06:18:05.000000 UTC
739514,2022-06-06 06:36:49.000000 UTC
739515,2022-06-06 06:57:07.000000 UTC
739516,2022-06-06 06:57:32.000000 UTC
739517,2022-06-06 07:03:44.000000 UTC
739518,2022-06-06 07:17:13.000000 UTC
739519,2022-06-06 07:30:43.000000 UTC
739520,2022-06-06 07:38:04.000000 UTC
739521,2022-06-06 07:45:44.000000 UTC
739522,2022-06-06 07:59:48.000000 UTC
739523,2022-06-06 08:24:49.000000 UTC
739524,2022-06-06 08:29:24.000000 UTC
739525,2022-06-06 08:37:40.000000 UTC
739526,2022-06-06 08:45:41.000000 UTC
739527,2022-06-06 09:19:57.000000 UTC
739528,2022-06-06 09:25:46.000000 UTC
739529,2022-06-06 09:40:26.000000 UTC
739530,2022-06-06 09:41:58.000000 UTC
739531,2022-06-06 09:46:03.000000 UTC
739532,2022-06-06 09:50:39.000000 UTC
739533,2022-06-06 09:54:05.000000 UTC
739534,2022-06-06 10:03:19.000000 UTC
739535,2022-06-06 10:23:00.000000 UTC
739536,2022-06-06 10:23:07.000000 UTC
739537,2022-06-06 10:26:17.000000 UTC
739538,2022-06-06 10:30:18.000000 UTC
739539,2022-06-06 10:34:03.000000 UTC
739540,2022-06-06 10:36:12.000000 UTC
739541,2022-06-06 10:39:19.000000 UTC
739542,2022-06-06 10:57:21.000000 UTC
739543,2022-06-06 11:00:24.000000 UTC
739544,2022-06-06 11:05:37.000000 UTC
739545,2022-06-06 11:06:12.000000 UTC
739546,2022-06-06 11:17:07.000000 UTC
739547,2022-06-06 11:21:31.000000 UTC
739548,2022-06-06 11:22:11.000000 UTC
739549,2022-06-06 11:33:59.000000 UTC
739550,2022-06-06 11:52:09.000000 UTC
739551,2022-06-06 11:55:13.000000 UTC
739552,2022-06-06 12:08:51.000000 UTC
739553,2022-06-06 12:23:21.000000 UTC
739554,2022-06-06 12:23:40.000000 UTC
739555,2022-06-06 12:36:10.000000 UTC
739556,2022-06-06 12:39:34.000000 UTC
739557,2022-06-06 12:43:42.000000 UTC
739558,2022-06-06 13:00:30.000000 UTC
739559,2022-06-06 13:05:25.000000 UTC
739560,2022-06-06 13:15:25.000000 UTC
739561,2022-06-06 13:33:51.000000 UTC
739562,2022-06-06 13:43:57.000000 UTC
739563,2022-06-06 13:45:16.000000 UTC
739564,2022-06-06 14:02:33.000000 UTC
739565,2022-06-06 14:25:08.000000 UTC
739566,2022-06-06 14:30:47.000000 UTC
739567,2022-06-06 15:14:47.000000 UTC
739568,2022-06-06 15:15:27.000000 UTC
739569,2022-06-06 15:24:13.000000 UTC
739570,2022-06-06 15:31:52.000000 UTC
739571,2022-06-06 15:38:35.000000 UTC
739572,2022-06-06 15:42:44.000000 UTC
739573,2022-06-06 15:51:21.000000 UTC
739574,2022-06-06 15:53:22.000000 UTC
739575,2022-06-06 16:04:39.000000 UTC
739576,2022-06-06 16:06:16.000000 UTC
739577,2022-06-06 16:06:42.000000 UTC
739578,2022-06-06 16:10:28.000000 UTC
739579,2022-06-06 16:14:32.000000 UTC
739580,2022-06-06 16:15:20.000000 UTC
739581,2022-06-06 16:22:12.000000 UTC
739582,2022-06-06 16:49:51.000000 UTC
739583,2022-06-06 16:53:37.000000 UTC
739584,2022-06-06 16:58:55.000000 UTC
739585,2022-06-06 17:08:06.000000 UTC
739586,2022-06-06 17:17:43.000000 UTC
739587,2022-06-06 17:30:45.000000 UTC
739588,2022-06-06 17:53:17.000000 UTC
739589,2022-06-06 17:58:59.000000 UTC
739590,2022-06-06 18:32:30.000000 UTC
739591,2022-06-06 18:38:16.000000 UTC
739592,2022-06-06 18:56:34.000000 UTC
739593,2022-06-06 19:00:10.000000 UTC
739594,2022-06-06 19:00:36.000000 UTC
739595,2022-06-06 19:16:27.000000 UTC
739596,2022-06-06 19:46:27.000000 UTC
739597,2022-06-06 19:46:41.000000 UTC
739598,2022-06-06 20:07:53.000000 UTC
739599,2022-06-06 20:13:55.000000 UTC
739600,2022-06-06 20:16:13.000000 UTC
739601,2022-06-06 20:37:10.000000 UTC
739602,2022-06-06 20:37:10.000000 UTC
739603,2022-06-06 20:37:56.000000 UTC
739604,2022-06-06 20:43:23.000000 UTC
739605,2022-06-06 20:45:41.000000 UTC
739606,2022-06-06 20:58:06.000000 UTC
739607,2022-06-06 20:58:52.000000 UTC
739608,2022-06-06 21:06:39.000000 UTC
739609,2022-06-06 21:09:07.000000 UTC
739610,2022-06-06 21:21:17.000000 UTC
739611,2022-06-06 21:23:08.000000 UTC
739612,2022-06-06 21:29:14.000000 UTC
739613,2022-06-06 22:09:17.000000 UTC
739614,2022-06-06 22:13:33.000000 UTC
739615,2022-06-06 22:14:10.000000 UTC
739616,2022-06-06 22:27:07.000000 UTC
739617,2022-06-06 22:33:26.000000 UTC
739618,2022-06-06 22:53:03.000000 UTC
739619,2022-06-06 22:58:40.000000 UTC
739620,2022-06-06 23:11:56.000000 UTC
739621,2022-06-06 23:26:56.000000 UTC
739622,2022-06-06 23:32:36.000000 UTC
739623,2022-06-06 23:34:29.000000 UTC
739624,2022-06-06 23:39:20.000000 UTC
739625,2022-06-06 23:39:46.000000 UTC
739626,2022-06-06 23:41:53.000000 UTC
739627,2022-06-06 23:53:52.000000 UTC
739628,2022-06-06 23:54:58.000000 UTC
739629,2022-06-07 00:01:13.000000 UTC
739630,2022-06-07 00:04:45.000000 UTC
739631,2022-06-07 00:20:57.000000 UTC
739632,2022-06-07 00:24:29.000000 UTC
739633,2022-06-07 00:28:32.000000 UTC
739634,2022-06-07 00:34:50.000000 UTC
739635,2022-06-07 00:41:50.000000 UTC
739636,2022-06-07 00:45:48.000000 UTC
739637,2022-06-07 00:49:13.000000 UTC
739638,2022-06-07 00:55:43.000000 UTC
739639,2022-06-07 01:09:56.000000 UTC
739640,2022-06-07 01:16:18.000000 UTC
739641,2022-06-07 01:41:39.000000 UTC
739642,2022-06-07 01:45:44.000000 UTC
739643,2022-06-07 02:10:37.000000 UTC
739644,2022-06-07 02:13:33.000000 UTC
739645,2022-06-07 02:33:50.000000 UTC
739646,2022-06-07 02:35:03.000000 UTC
739647,2022-06-07 02:47:44.000000 UTC
739648,2022-06-07 02:51:00.000000 UTC
739649,2022-06-07 02:57:11.000000 UTC
739650,2022-06-07 02:59:32.000000 UTC
739651,2022-06-07 03:03:39.000000 UTC
739652,2022-06-07 03:17:36.000000 UTC
739653,2022-06-07 03:46:42.000000 UTC
739654,2022-06-07 03:47:22.000000 UTC
739655,2022-06-07 03:53:45.000000 UTC
739656,2022-06-07 04:03:58.000000 UTC
739657,2022-06-07 04:19:19.000000 UTC
739658,2022-06-07 04:24:05.000000 UTC
739659,2022-06-07 04:24:06.000000 UTC
739660,2022-06-07 04:24:40.000000 UTC
739661,2022-06-07 04:34:51.000000 UTC
739662,2022-06-07 04:37:59.000000 UTC
739663,2022-06-07 04:39:50.000000 UTC
739664,2022-06-07 04:44:19.000000 UTC
739665,2022-06-07 04:57:19.000000 UTC
739666,2022-06-07 05:08:26.000000 UTC
739667,2022-06-07 05:23:13.000000 UTC
739668,2022-06-07 05:24:19.000000 UTC
739669,2022-06-07 05:33:02.000000 UTC
739670,2022-06-07 06:16:01.000000 UTC
739671,2022-06-07 06:20:43.000000 UTC
739672,2022-06-07 06:21:47.000000 UTC
739673,2022-06-07 06:23:19.000000 UTC
739674,2022-06-07 06:23:45.000000 UTC
739675,2022-06-07 06:40:30.000000 UTC
739676,2022-06-07 06:40:58.000000 UTC
739677,2022-06-07 06:47:31.000000 UTC
739678,2022-06-07 06:58:18.000000 UTC
739679,2022-06-07 07:12:42.000000 UTC
739680,2022-06-07 07:14:22.000000 UTC
739681,2022-06-07 07:20:13.000000 UTC
739682,2022-06-07 07:25:02.000000 UTC
739683,2022-06-07 07:43:12.000000 UTC
739684,2022-06-07 07:49:02.000000 UTC
739685,2022-06-07 07:53:36.000000 UTC
739686,2022-06-07 08:05:43.000000 UTC
739687,2022-06-07 08:17:20.000000 UTC
739688,2022-06-07 08:25:49.000000 UTC
739689,2022-06-07 09:08:51.000000 UTC
739690,2022-06-07 09:13:11.000000 UTC
739691,2022-06-07 09:13:39.000000 UTC
739692,2022-06-07 09:15:01.000000 UTC
739693,2022-06-07 09:53:53.000000 UTC
739694,2022-06-07 09:57:58.000000 UTC
739695,2022-06-07 10:18:11.000000 UTC
739696,2022-06-07 10:27:55.000000 UTC
739697,2022-06-07 10:41:29.000000 UTC
739698,2022-06-07 10:41:56.000000 UTC
739699,2022-06-07 10:53:32.000000 UTC
739700,2022-06-07 11:03:05.000000 UTC
739701,2022-06-07 11:05:28.000000 UTC
739702,2022-06-07 11:12:46.000000 UTC
739703,2022-06-07 11:15:25.000000 UTC
739704,2022-06-07 11:40:09.000000 UTC
739705,2022-06-07 11:48:13.000000 UTC
739706,2022-06-07 11:59:26.000000 UTC
739707,2022-06-07 12:06:24.000000 UTC
739708,2022-06-07 12:14:35.000000 UTC
739709,2022-06-07 12:26:27.000000 UTC
739710,2022-06-07 12:26:29.000000 UTC
739711,2022-06-07 12:26:58.000000 UTC
739712,2022-06-07 12:31:58.000000 UTC
739713,2022-06-07 12:34:45.000000 UTC
739714,2022-06-07 12:37:20.000000 UTC
739715,2022-06-07 12:38:31.000000 UTC
739716,2022-06-07 12:50:11.000000 UTC
739717,2022-06-07 12:55:53.000000 UTC
739718,2022-06-07 13:07:14.000000 UTC
739719,2022-06-07 13:23:20.000000 UTC
739720,2022-06-07 13:25:35.000000 UTC
739721,2022-06-07 13:33:01.000000 UTC
739722,2022-06-07 13:35:23.000000 UTC
739723,2022-06-07 13:40:50.000000 UTC
739724,2022-06-07 13:41:04.000000 UTC
739725,2022-06-07 14:24:56.000000 UTC
739726,2022-06-07 14:25:07.000000 UTC
739727,2022-06-07 14:32:33.000000 UTC
739728,2022-06-07 14:37:16.000000 UTC
739729,2022-06-07 14:40:06.000000 UTC
739730,2022-06-07 14:41:45.000000 UTC
739731,2022-06-07 14:42:45.000000 UTC
739732,2022-06-07 14:43:07.000000 UTC
739733,2022-06-07 15:00:29.000000 UTC
739734,2022-06-07 15:07:04.000000 UTC
739735,2022-06-07 15:07:19.000000 UTC
739736,2022-06-07 15:09:08.000000 UTC
739737,2022-06-07 15:17:52.000000 UTC
739738,2022-06-07 15:20:53.000000 UTC
739739,2022-06-07 15:23:46.000000 UTC
739740,2022-06-07 15:32:06.000000 UTC
739741,2022-06-07 15:54:54.000000 UTC
739742,2022-06-07 15:59:01.000000 UTC
739743,2022-06-07 16:13:00.000000 UTC
739744,2022-06-07 16:35:55.000000 UTC
739745,2022-06-07 16:39:24.000000 UTC
739746,2022-06-07 16:41:51.000000 UTC
739747,2022-06-07 16:45:16.000000 UTC
739748,2022-06-07 16:46:04.000000 UTC
739749,2022-06-07 17:00:03.000000 UTC
739750,2022-06-07 17:02:41.000000 UTC
739751,2022-06-07 17:05:26.000000 UTC
739752,2022-06-07 17:28:00.000000 UTC
739753,2022-06-07 17:39:01.000000 UTC
739754,2022-06-07 17:48:13.000000 UTC
739755,2022-06-07 17:52:07.000000 UTC
739756,2022-06-07 18:02:28.000000 UTC
739757,2022-06-07 18:22:20.000000 UTC
739758,2022-06-07 18:24:38.000000 UTC
739759,2022-06-07 18:41:48.000000 UTC
739760,2022-06-07 19:09:42.000000 UTC
739761,2022-06-07 19:16:48.000000 UTC
739762,2022-06-07 19:17:40.000000 UTC
739763,2022-06-07 19:31:29.000000 UTC
739764,2022-06-07 19:37:02.000000 UTC
739765,2022-06-07 19:43:13.000000 UTC
739766,2022-06-07 19:51:07.000000 UTC
739767,2022-06-07 19:56:11.000000 UTC
739768,2022-06-07 20:02:49.000000 UTC
739769,2022-06-07 20:04:10.000000 UTC
739770,2022-06-07 20:19:28.000000 UTC
739771,2022-06-07 20:24:38.000000 UTC
739772,2022-06-07 20:27:09.000000 UTC
739773,2022-06-07 20:32:21.000000 UTC
739774,2022-06-07 20:46:50.000000 UTC
739775,2022-06-07 20:56:10.000000 UTC
739776,2022-06-07 20:59:27.000000 UTC
739777,2022-06-07 22:07:04.000000 UTC
739778,2022-06-07 22:07:23.000000 UTC
739779,2022-06-07 22:08:36.000000 UTC
739780,2022-06-07 22:19:15.000000 UTC
739781,2022-06-07 22:22:00.000000 UTC
739782,2022-06-07 22:22:03.000000 UTC
739783,2022-06-07 22:23:47.000000 UTC
739784,2022-06-07 23:12:53.000000 UTC
739785,2022-06-07 23:16:15.000000 UTC
739786,2022-06-07 23:18:31.000000 UTC
739787,2022-06-07 23:50:58.000000 UTC
739788,2022-06-07 23:51:13.000000 UTC
739789,2022-06-07 23:57:57.000000 UTC
739790,2022-06-07 23:59:46.000000 UTC
739791,2022-06-08 00:24:28.000000 UTC
739792,2022-06-08 00:29:13.000000 UTC
739793,2022-06-08 00:43:25.000000 UTC
739794,2022-06-08 00:46:00.000000 UTC
739795,2022-06-08 00:48:12.000000 UTC
739796,2022-06-08 00:49:25.000000 UTC
739797,2022-06-08 00:53:45.000000 UTC
739798,2022-06-08 00:55:10.000000 UTC
739799,2022-06-08 01:12:46.000000 UTC
739800,2022-06-08 01:19:31.000000 UTC
739801,2022-06-08 01:36:56.000000 UTC
739802,2022-06-08 01:50:00.000000 UTC
739803,2022-06-08 01:58:28.000000 UTC
739804,2022-06-08 01:59:21.000000 UTC
739805,2022-06-08 02:05:59.000000 UTC
739806,2022-06-08 02:11:34.000000 UTC
739807,2022-06-08 02:12:51.000000 UTC
739808,2022-06-08 02:42:55.000000 UTC
739809,2022-06-08 02:47:17.000000 UTC
739810,2022-06-08 02:52:14.000000 UTC
739811,2022-06-08 03:08:30.000000 UTC
739812,2022-06-08 03:14:50.000000 UTC
739813,2022-06-08 03:18:49.000000 UTC
739814,2022-06-08 03:38:26.000000 UTC
739815,2022-06-08 03:38:33.000000 UTC
739816,2022-06-08 03:43:34.000000 UTC
739817,2022-06-08 03:50:00.000000 UTC
739818,2022-06-08 03:56:02.000000 UTC
739819,2022-06-08 04:21:57.000000 UTC
739820,2022-06-08 04:41:13.000000 UTC
739821,2022-06-08 04:49:48.000000 UTC
739822,2022-06-08 04:50:27.000000 UTC
739823,2022-06-08 05:07:48.000000 UTC
739824,2022-06-08 05:15:19.000000 UTC
739825,2022-06-08 05:25:08.000000 UTC
739826,2022-06-08 05:37:50.000000 UTC
739827,2022-06-08 05:39:07.000000 UTC
739828,2022-06-08 05:44:40.000000 UTC
739829,2022-06-08 05:57:09.000000 UTC
739830,2022-06-08 05:58:58.000000 UTC
739831,2022-06-08 06:08:26.000000 UTC
739832,2022-06-08 06:15:42.000000 UTC
739833,2022-06-08 06:24:34.000000 UTC
739834,2022-06-08 06:31:36.000000 UTC
739835,2022-06-08 06:35:38.000000 UTC
739836,2022-06-08 06:35:55.000000 UTC
739837,2022-06-08 06:41:17.000000 UTC
739838,2022-06-08 06:45:21.000000 UTC
739839,2022-06-08 06:58:00.000000 UTC
739840,2022-06-08 07:08:39.000000 UTC
739841,2022-06-08 07:13:32.000000 UTC
739842,2022-06-08 07:14:55.000000 UTC
739843,2022-06-08 07:20:13.000000 UTC
739844,2022-06-08 07:21:19.000000 UTC
739845,2022-06-08 07:22:41.000000 UTC
739846,2022-06-08 07:32:54.000000 UTC
739847,2022-06-08 07:42:01.000000 UTC
739848,2022-06-08 07:51:27.000000 UTC
739849,2022-06-08 07:54:04.000000 UTC
739850,2022-06-08 07:58:01.000000 UTC
739851,2022-06-08 08:10:48.000000 UTC
739852,2022-06-08 08:25:38.000000 UTC
739853,2022-06-08 08:35:27.000000 UTC
739854,2022-06-08 08:41:28.000000 UTC
739855,2022-06-08 09:05:14.000000 UTC
739856,2022-06-08 09:11:42.000000 UTC
739857,2022-06-08 09:14:54.000000 UTC
739858,2022-06-08 09:15:41.000000 UTC
739859,2022-06-08 09:36:03.000000 UTC
739860,2022-06-08 09:38:18.000000 UTC
739861,2022-06-08 09:40:34.000000 UTC
739862,2022-06-08 09:56:37.000000 UTC
739863,2022-06-08 09:57:40.000000 UTC
739864,2022-06-08 09:58:12.000000 UTC
739865,2022-06-08 09:58:18.000000 UTC
739866,2022-06-08 10:03:47.000000 UTC
739867,2022-06-08 10:09:25.000000 UTC
739868,2022-06-08 10:13:05.000000 UTC
739869,2022-06-08 10:31:32.000000 UTC
739870,2022-06-08 10:37:55.000000 UTC
739871,2022-06-08 10:46:13.000000 UTC
739872,2022-06-08 11:07:28.000000 UTC
739873,2022-06-08 11:10:48.000000 UTC
739874,2022-06-08 11:22:31.000000 UTC
739875,2022-06-08 11:26:14.000000 UTC
739876,2022-06-08 11:29:25.000000 UTC
739877,2022-06-08 11:29:27.000000 UTC
739878,2022-06-08 11:38:33.000000 UTC
739879,2022-06-08 11:44:41.000000 UTC
739880,2022-06-08 11:48:07.000000 UTC
739881,2022-06-08 11:48:45.000000 UTC
739882,2022-06-08 12:10:32.000000 UTC
739883,2022-06-08 12:15:01.000000 UTC
739884,2022-06-08 12:15:09.000000 UTC
739885,2022-06-08 12:18:31.000000 UTC
739886,2022-06-08 12:38:59.000000 UTC
739887,2022-06-08 12:39:34.000000 UTC
739888,2022-06-08 12:45:14.000000 UTC
739889,2022-06-08 12:50:43.000000 UTC
739890,2022-06-08 12:56:41.000000 UTC
739891,2022-06-08 12:57:41.000000 UTC
739892,2022-06-08 14:06:11.000000 UTC
739893,2022-06-08 14:17:55.000000 UTC
739894,2022-06-08 14:21:25.000000 UTC
739895,2022-06-08 14:42:23.000000 UTC
739896,2022-06-08 14:48:12.000000 UTC
739897,2022-06-08 14:56:34.000000 UTC
739898,2022-06-08 15:10:02.000000 UTC
739899,2022-06-08 15:11:29.000000 UTC
739900,2022-06-08 15:21:33.000000 UTC
739901,2022-06-08 15:22:02.000000 UTC
739902,2022-06-08 15:23:14.000000 UTC
739903,2022-06-08 15:24:17.000000 UTC
739904,2022-06-08 15:24:20.000000 UTC
739905,2022-06-08 15:24:44.000000 UTC
739906,2022-06-08 15:42:02.000000 UTC
739907,2022-06-08 15:43:16.000000 UTC
739908,2022-06-08 15:52:16.000000 UTC
739909,2022-06-08 15:52:47.000000 UTC
739910,2022-06-08 16:02:45.000000 UTC
739911,2022-06-08 16:15:41.000000 UTC
739912,2022-06-08 16:16:13.000000 UTC
739913,2022-06-08 16:28:20.000000 UTC
739914,2022-06-08 16:31:28.000000 UTC
739915,2022-06-08 16:36:05.000000 UTC
739916,2022-06-08 16:37:04.000000 UTC
739917,2022-06-08 16:37:49.000000 UTC
739918,2022-06-08 16:40:50.000000 UTC
739919,2022-06-08 16:46:42.000000 UTC
739920,2022-06-08 16:47:13.000000 UTC
739921,2022-06-08 16:59:34.000000 UTC
739922,2022-06-08 16:59:59.000000 UTC
739923,2022-06-08 17:09:04.000000 UTC
739924,2022-06-08 17:09:59.000000 UTC
739925,2022-06-08 17:14:33.000000 UTC
739926,2022-06-08 17:22:49.000000 UTC
739927,2022-06-08 17:23:23.000000 UTC
739928,2022-06-08 17:27:46.000000 UTC
739929,2022-06-08 17:36:19.000000 UTC
739930,2022-06-08 17:48:05.000000 UTC
739931,2022-06-08 17:55:11.000000 UTC
739932,2022-06-08 18:29:33.000000 UTC
739933,2022-06-08 18:31:25.000000 UTC
739934,2022-06-08 18:35:13.000000 UTC
739935,2022-06-08 18:35:34.000000 UTC
739936,2022-06-08 18:41:42.000000 UTC
739937,2022-06-08 19:14:52.000000 UTC
739938,2022-06-08 19:19:21.000000 UTC
739939,2022-06-08 19:35:42.000000 UTC
739940,2022-06-08 19:44:00.000000 UTC
739941,2022-06-08 19:50:03.000000 UTC
739942,2022-06-08 19:55:00.000000 UTC
739943,2022-06-08 20:02:30.000000 UTC
739944,2022-06-08 20:11:11.000000 UTC
739945,2022-06-08 20:11:53.000000 UTC
739946,2022-06-08 20:41:43.000000 UTC
739947,2022-06-08 20:46:16.000000 UTC
739948,2022-06-08 20:46:58.000000 UTC
739949,2022-06-08 20:48:56.000000 UTC
739950,2022-06-08 21:02:08.000000 UTC
739951,2022-06-08 21:02:50.000000 UTC
739952,2022-06-08 21:07:31.000000 UTC
739953,2022-06-08 21:16:04.000000 UTC
739954,2022-06-08 21:26:03.000000 UTC
739955,2022-06-08 21:32:43.000000 UTC
739956,2022-06-08 21:38:32.000000 UTC
739957,2022-06-08 21:47:24.000000 UTC
739958,2022-06-08 22:19:21.000000 UTC
739959,2022-06-08 22:20:53.000000 UTC
739960,2022-06-08 22:36:16.000000 UTC
739961,2022-06-08 22:37:22.000000 UTC
739962,2022-06-08 22:42:56.000000 UTC
739963,2022-06-08 23:02:54.000000 UTC
739964,2022-06-08 23:10:23.000000 UTC
739965,2022-06-08 23:10:50.000000 UTC
739966,2022-06-08 23:13:49.000000 UTC
739967,2022-06-08 23:38:35.000000 UTC
739968,2022-06-08 23:41:40.000000 UTC
739969,2022-06-09 00:00:54.000000 UTC
739970,2022-06-09 00:22:16.000000 UTC
739971,2022-06-09 00:25:42.000000 UTC
739972,2022-06-09 00:28:12.000000 UTC
739973,2022-06-09 00:32:49.000000 UTC
739974,2022-06-09 00:36:37.000000 UTC
739975,2022-06-09 01:00:40.000000 UTC
739976,2022-06-09 01:08:30.000000 UTC
739977,2022-06-09 01:11:23.000000 UTC
739978,2022-06-09 01:23:46.000000 UTC
739979,2022-06-09 01:44:05.000000 UTC
739980,2022-06-09 01:48:14.000000 UTC
739981,2022-06-09 02:09:41.000000 UTC
739982,2022-06-09 02:27:45.000000 UTC
739983,2022-06-09 02:32:46.000000 UTC
739984,2022-06-09 02:33:59.000000 UTC
739985,2022-06-09 02:34:43.000000 UTC
739986,2022-06-09 02:59:05.000000 UTC
739987,2022-06-09 03:01:54.000000 UTC
739988,2022-06-09 03:14:37.000000 UTC
739989,2022-06-09 03:28:16.000000 UTC
739990,2022-06-09 03:32:58.000000 UTC
739991,2022-06-09 04:02:23.000000 UTC
739992,2022-06-09 04:14:24.000000 UTC
739993,2022-06-09 04:18:11.000000 UTC
739994,2022-06-09 04:23:50.000000 UTC
739995,2022-06-09 04:33:54.000000 UTC
739996,2022-06-09 04:40:30.000000 UTC
739997,2022-06-09 05:11:14.000000 UTC
739998,2022-06-09 05:15:52.000000 UTC
739999,2022-06-09 05:17:47.000000 UTC
740000,2022-06-09 05:18:07.000000 UTC
740001,2022-06-09 05:21:17.000000 UTC
740002,2022-06-09 05:21:44.000000 UTC
740003,2022-06-09 05:49:01.000000 UTC
740004,2022-06-09 06:21:41.000000 UTC
740005,2022-06-09 06:33:08.000000 UTC
740006,2022-06-09 06:39:19.000000 UTC
740007,2022-06-09 06:48:24.000000 UTC
