Date,Hour,Quarter,ERCOT Hub Average Price
06/10/2022,17,2,83.55
06/10/2022,17,3,81.63
06/10/2022,17,4,83.04
06/10/2022,18,1,83.49
06/10/2022,18,2,84
06/10/2022,18,3,83.14
06/10/2022,18,4,84.95
06/10/2022,19,1,84.05
06/10/2022,19,2,82.80
06/10/2022,19,3,87.69
06/10/2022,19,4,92.97
06/10/2022,20,1,92.40
06/10/2022,20,2,95.84
06/10/2022,20,3,100.07
06/10/2022,20,4,110.87
06/10/2022,21,1,95.29
06/10/2022,21,2,94.99
06/10/2022,21,3,85.52
06/10/2022,21,4,80.62
06/10/2022,22,1,81.33
06/10/2022,22,2,80.30
06/10/2022,22,3,79.40
06/10/2022,22,4,70.67
06/10/2022,23,1,69.47
06/10/2022,23,2,70.07
06/10/2022,23,3,63.08
06/10/2022,23,4,59.47
06/10/2022,24,1,59.16
06/10/2022,24,2,57.71
06/10/2022,24,3,54.97
06/10/2022,24,4,52.83
06/11/2022,1,1,53.86
06/11/2022,1,2,55.28
06/11/2022,1,3,57.27
06/11/2022,1,4,56.64
06/11/2022,2,1,52.44
06/11/2022,2,2,50.82
06/11/2022,2,3,46.80
06/11/2022,2,4,44.85
06/11/2022,3,1,44.63
06/11/2022,3,2,32.10
06/11/2022,3,3,29.06
06/11/2022,3,4,28.64
06/11/2022,4,1,25.41
06/11/2022,4,2,22.62
06/11/2022,4,3,14.65
06/11/2022,4,4,21.13
06/11/2022,5,1,21.23
06/11/2022,5,2,21.54
06/11/2022,5,3,21.21
06/11/2022,5,4,20.59
06/11/2022,6,1,20.14
06/11/2022,6,2,20.45
06/11/2022,6,3,20.44
06/11/2022,6,4,21.27
06/11/2022,7,1,33.66
06/11/2022,7,2,23.06
06/11/2022,7,3,31.89
06/11/2022,7,4,24.70
06/11/2022,8,1,27.73
06/11/2022,8,2,23.05
06/11/2022,8,3,30.69
06/11/2022,8,4,39.24
06/11/2022,9,1,41.94
06/11/2022,9,2,42.06
06/11/2022,9,3,40.77
06/11/2022,9,4,32.90
06/11/2022,10,1,40.92
06/11/2022,10,2,43.08
06/11/2022,10,3,45.20
06/11/2022,10,4,43.73
06/11/2022,11,1,45.03
06/11/2022,11,2,45.40
06/11/2022,11,3,47.89
06/11/2022,11,4,50.62
06/11/2022,12,1,52.48
06/11/2022,12,2,56.25
06/11/2022,12,3,58.40
06/11/2022,12,4,62.42
06/11/2022,13,1,65.42
06/11/2022,13,2,69.15
06/11/2022,13,3,74.17
06/11/2022,13,4,75.88
06/11/2022,14,1,75.53
06/11/2022,14,2,78.38
06/11/2022,14,3,79.56
06/11/2022,14,4,79.95
06/11/2022,15,1,81.19
06/11/2022,15,2,81.94
06/11/2022,15,3,82.93
06/11/2022,15,4,83.28
06/11/2022,16,1,83.05
06/11/2022,16,2,83.17
06/11/2022,16,3,82.59
06/11/2022,16,4,82.79
06/11/2022,17,1,83.97
06/11/2022,17,2,82.93
06/11/2022,17,3,82.98
06/11/2022,17,4,83.33
06/11/2022,18,1,82.96
06/11/2022,18,2,82.28
06/11/2022,18,3,79.63
06/11/2022,18,4,80.33
06/11/2022,19,1,81.04
06/11/2022,19,2,81.18
06/11/2022,19,3,80.56
06/11/2022,19,4,79.89
06/11/2022,20,1,79.57
06/11/2022,20,2,79.36
06/11/2022,20,3,81.22
06/11/2022,20,4,82.29
06/11/2022,21,1,84.29
06/11/2022,21,2,88.13
06/11/2022,21,3,81
06/11/2022,21,4,78.22
06/11/2022,22,1,78.47
06/11/2022,22,2,81.74
06/11/2022,22,3,67.30
06/11/2022,22,4,54.27
06/11/2022,23,1,65.14
06/11/2022,23,2,72.53
06/11/2022,23,3,72.56
06/11/2022,23,4,71.10
06/11/2022,24,1,72.03
06/11/2022,24,2,70.74
06/11/2022,24,3,71.75
06/11/2022,24,4,65.51
06/12/2022,1,1,67.36
06/12/2022,1,2,74.59
06/12/2022,1,3,67.32
06/12/2022,1,4,67.14
06/12/2022,2,1,64.11
06/12/2022,2,2,68.45
06/12/2022,2,3,59.98
06/12/2022,2,4,56.36
06/12/2022,3,1,55.61
06/12/2022,3,2,55.03
06/12/2022,3,3,54.91
06/12/2022,3,4,51.52
06/12/2022,4,1,50.15
06/12/2022,4,2,36.17
06/12/2022,4,3,47.61
06/12/2022,4,4,47.95
06/12/2022,5,1,46.49
06/12/2022,5,2,43.59
06/12/2022,5,3,22.33
06/12/2022,5,4,21.91
06/12/2022,6,1,17.91
06/12/2022,6,2,29.62
06/12/2022,6,3,20.92
06/12/2022,6,4,27.98
06/12/2022,7,1,35.58
06/12/2022,7,2,17.01
06/12/2022,7,3,7.50
06/12/2022,7,4,21.33
06/12/2022,8,1,28.18
06/12/2022,8,2,30.15
06/12/2022,8,3,22.37
06/12/2022,8,4,21.79
06/12/2022,9,1,20.53
06/12/2022,9,2,20.97
06/12/2022,9,3,21.93
06/12/2022,9,4,27.38
06/12/2022,10,1,31.26
06/12/2022,10,2,33.16
06/12/2022,10,3,36.05
06/12/2022,10,4,37.20
06/12/2022,11,1,36.76
06/12/2022,11,2,39.28
06/12/2022,11,3,40.27
06/12/2022,11,4,37.44
06/12/2022,12,1,38.12
06/12/2022,12,2,38.01
06/12/2022,12,3,40.67
06/12/2022,12,4,43.60
06/12/2022,13,1,47.12
06/12/2022,13,2,50.42
06/12/2022,13,3,50.58
06/12/2022,13,4,51.19
06/12/2022,14,1,48.02
06/12/2022,14,2,53.34
06/12/2022,14,3,53.05
06/12/2022,14,4,55.05
06/12/2022,15,1,58.29
06/12/2022,15,2,57.49
06/12/2022,15,3,58.51
06/12/2022,15,4,59.50
06/12/2022,16,1,59.64
06/12/2022,16,2,57.98
06/12/2022,16,3,60.94
06/12/2022,16,4,69.63
06/12/2022,17,1,72.48
06/12/2022,17,2,113.60
06/12/2022,17,3,72.93
06/12/2022,17,4,66.99
06/12/2022,18,1,72.87
06/12/2022,18,2,70.95
06/12/2022,18,3,68.45
06/12/2022,18,4,73.01
06/12/2022,19,1,71.56
06/12/2022,19,2,74.74
06/12/2022,19,3,76.32
06/12/2022,19,4,78.24
06/12/2022,20,1,79.71
06/12/2022,20,2,80.58
06/12/2022,20,3,83.87
06/12/2022,20,4,83
06/12/2022,21,1,84.42
06/12/2022,21,2,87.14
06/12/2022,21,3,84.32
06/12/2022,21,4,81.08
06/12/2022,22,1,78.01
06/12/2022,22,2,76.46
06/12/2022,22,3,75.24
06/12/2022,22,4,70.96
06/12/2022,23,1,71.54
06/12/2022,23,2,76.70
06/12/2022,23,3,81.12
06/12/2022,23,4,96.43
06/12/2022,24,1,78.32
06/12/2022,24,2,75.47
06/12/2022,24,3,64.21
06/12/2022,24,4,60.85
06/13/2022,1,1,58.86
06/13/2022,1,2,77.60
06/13/2022,1,3,74.50
06/13/2022,1,4,76.99
06/13/2022,2,1,131.54
06/13/2022,2,2,70.26
06/13/2022,2,3,61.89
06/13/2022,2,4,56.77
06/13/2022,3,1,58.14
06/13/2022,3,2,55.04
06/13/2022,3,3,54.45
06/13/2022,3,4,53.08
06/13/2022,4,1,52.16
06/13/2022,4,2,47.38
06/13/2022,4,3,46.44
06/13/2022,4,4,51
06/13/2022,5,1,52.61
06/13/2022,5,2,51.51
06/13/2022,5,3,51.66
06/13/2022,5,4,54.12
06/13/2022,6,1,58.43
06/13/2022,6,2,62.87
06/13/2022,6,3,59.82
06/13/2022,6,4,68.37
06/13/2022,7,1,69.97
06/13/2022,7,2,66.58
06/13/2022,7,3,63.16
06/13/2022,7,4,60.72
06/13/2022,8,1,60.94
06/13/2022,8,2,51.33
06/13/2022,8,3,47.43
06/13/2022,8,4,53.89
06/13/2022,9,1,54.59
06/13/2022,9,2,56.65
06/13/2022,9,3,59.27
06/13/2022,9,4,64.24
06/13/2022,10,1,55.89
06/13/2022,10,2,56.12
06/13/2022,10,3,64.54
06/13/2022,10,4,69.50
06/13/2022,11,1,62.73
06/13/2022,11,2,60.75
06/13/2022,11,3,66.01
06/13/2022,11,4,56.32
06/13/2022,12,1,47.71
06/13/2022,12,2,48.33
06/13/2022,12,3,52.56
06/13/2022,12,4,54.12
06/13/2022,13,1,50.71
06/13/2022,13,2,67.27
06/13/2022,13,3,100.72
06/13/2022,13,4,102.52
06/13/2022,14,1,78.57
06/13/2022,14,2,58.30
06/13/2022,14,3,79.16
06/13/2022,14,4,71.42
06/13/2022,15,1,103.89
06/13/2022,15,2,105.46
06/13/2022,15,3,112
06/13/2022,15,4,89.96
06/13/2022,16,1,69.13
06/13/2022,16,2,79.30
06/13/2022,16,3,61.48
06/13/2022,16,4,57.53
06/13/2022,17,1,57.21
06/13/2022,17,2,57.40
06/13/2022,17,3,56.25
06/13/2022,17,4,55.62
06/13/2022,18,1,54.45
06/13/2022,18,2,56.72
06/13/2022,18,3,57.50
06/13/2022,18,4,57.81
06/13/2022,19,1,55.28
06/13/2022,19,2,54.64
06/13/2022,19,3,53.91
06/13/2022,19,4,54.39
06/13/2022,20,1,55.01
06/13/2022,20,2,58.02
06/13/2022,20,3,58.24
06/13/2022,20,4,59.81
06/13/2022,21,1,67.42
06/13/2022,21,2,70.53
06/13/2022,21,3,70.90
06/13/2022,21,4,69.96
06/13/2022,22,1,70.78
06/13/2022,22,2,71.05
06/13/2022,22,3,67.52
06/13/2022,22,4,60.64
06/13/2022,23,1,69.59
06/13/2022,23,2,71.30
06/13/2022,23,3,65.10
06/13/2022,23,4,69.70
06/13/2022,24,1,58.15
06/13/2022,24,2,51.51
06/13/2022,24,3,48.70
06/13/2022,24,4,45.41
06/14/2022,1,1,43.75
06/14/2022,1,2,48.87
06/14/2022,1,3,48.51
06/14/2022,1,4,47.48
06/14/2022,2,1,45.37
06/14/2022,2,2,43.65
06/14/2022,2,3,41.99
06/14/2022,2,4,39.98
06/14/2022,3,1,40.61
06/14/2022,3,2,40.72
06/14/2022,3,3,39.81
06/14/2022,3,4,39.88
06/14/2022,4,1,39.63
06/14/2022,4,2,38.61
06/14/2022,4,3,37.14
06/14/2022,4,4,36.24
06/14/2022,5,1,35.32
06/14/2022,5,2,36.24
06/14/2022,5,3,37.45
06/14/2022,5,4,38.28
06/14/2022,6,1,39.76
06/14/2022,6,2,36.57
06/14/2022,6,3,35.53
06/14/2022,6,4,36.08
06/14/2022,7,1,36.72
06/14/2022,7,2,36.52
06/14/2022,7,3,36.53
06/14/2022,7,4,36.61
06/14/2022,8,1,37.30
06/14/2022,8,2,38.20
06/14/2022,8,3,39.71
06/14/2022,8,4,40.40
06/14/2022,9,1,39.91
06/14/2022,9,2,43.77
06/14/2022,9,3,48.84
06/14/2022,9,4,47.35
06/14/2022,10,1,42.18
06/14/2022,10,2,47.45
06/14/2022,10,3,76.48
06/14/2022,10,4,81.63
06/14/2022,11,1,57.78
06/14/2022,11,2,50.05
06/14/2022,11,3,68.78
06/14/2022,11,4,93.80
06/14/2022,12,1,91.23
06/14/2022,12,2,91.44
06/14/2022,12,3,90.88
06/14/2022,12,4,91.59
06/14/2022,13,1,73.85
06/14/2022,13,2,74.13
06/14/2022,13,3,78.26
06/14/2022,13,4,96.03
06/14/2022,14,1,100.81
06/14/2022,14,2,143.13
06/14/2022,14,3,133.16
06/14/2022,14,4,103.91
06/14/2022,15,1,119.01
06/14/2022,15,2,127.23
06/14/2022,15,3,127.51
06/14/2022,15,4,95.61
06/14/2022,16,1,85.69
06/14/2022,16,2,81.82
06/14/2022,16,3,72.50
06/14/2022,16,4,67.93
06/14/2022,17,1,63.57
06/14/2022,17,2,63.10
06/14/2022,17,3,62.78
06/14/2022,17,4,60.62
06/14/2022,18,1,58.24
06/14/2022,18,2,57.15
06/14/2022,18,3,57
06/14/2022,18,4,55.81
06/14/2022,19,1,56.41
06/14/2022,19,2,57.13
06/14/2022,19,3,56.28
06/14/2022,19,4,55.81
06/14/2022,20,1,61.64
06/14/2022,20,2,52.28
06/14/2022,20,3,51.59
06/14/2022,20,4,53.47
06/14/2022,21,1,55.72
06/14/2022,21,2,57.27
06/14/2022,21,3,61.65
06/14/2022,21,4,71.51
06/14/2022,22,1,68.06
06/14/2022,22,2,66.69
06/14/2022,22,3,62.89
06/14/2022,22,4,57.98
06/14/2022,23,1,68.80
06/14/2022,23,2,73.92
06/14/2022,23,3,68.15
06/14/2022,23,4,92.63
06/14/2022,24,1,98.13
06/14/2022,24,2,71.35
06/14/2022,24,3,53.42
06/14/2022,24,4,62.14
06/15/2022,1,1,68.61
06/15/2022,1,2,39.68
06/15/2022,1,3,42.29
06/15/2022,1,4,34.67
06/15/2022,2,1,35.97
06/15/2022,2,2,34.92
06/15/2022,2,3,35.26
06/15/2022,2,4,35.24
06/15/2022,3,1,34.85
06/15/2022,3,2,32.66
06/15/2022,3,3,33.10
06/15/2022,3,4,32.14
06/15/2022,4,1,31.95
06/15/2022,4,2,27.29
06/15/2022,4,3,20.57
06/15/2022,4,4,19.99
06/15/2022,5,1,23.54
06/15/2022,5,2,21.66
06/15/2022,5,3,24.39
06/15/2022,5,4,25.36
06/15/2022,6,1,28.26
06/15/2022,6,2,31.02
06/15/2022,6,3,32.35
06/15/2022,6,4,30.47
06/15/2022,7,1,29.16
06/15/2022,7,2,28.95
06/15/2022,7,3,28.58
06/15/2022,7,4,30.24
06/15/2022,8,1,31.82
06/15/2022,8,2,31.47
06/15/2022,8,3,31.27
06/15/2022,8,4,28.14
06/15/2022,9,1,28.64
06/15/2022,9,2,29.21
06/15/2022,9,3,29.01
06/15/2022,9,4,28.21
06/15/2022,10,1,28.56
06/15/2022,10,2,27.81
06/15/2022,10,3,29.12
06/15/2022,10,4,65.47
06/15/2022,11,1,58.80
06/15/2022,11,2,39.68
06/15/2022,11,3,65.22
06/15/2022,11,4,185.70
06/15/2022,12,1,87.10
06/15/2022,12,2,78.50
06/15/2022,12,3,93.04
06/15/2022,12,4,168.99
06/15/2022,13,1,85.06
06/15/2022,13,2,176.09
06/15/2022,13,3,177.09
06/15/2022,13,4,96.27
06/15/2022,14,1,325.32
06/15/2022,14,2,186.29
06/15/2022,14,3,321.89
06/15/2022,14,4,164.51
06/15/2022,15,1,135.26
06/15/2022,15,2,96.10
06/15/2022,15,3,126.85
06/15/2022,15,4,135.79
06/15/2022,16,1,136.24
06/15/2022,16,2,142.97
06/15/2022,16,3,177.03
06/15/2022,16,4,194.90
06/15/2022,17,1,172.27
06/15/2022,17,2,147.38
06/15/2022,17,3,163.10
06/15/2022,17,4,149.93
06/15/2022,18,1,98.29
06/15/2022,18,2,108.33
06/15/2022,18,3,100.40
06/15/2022,18,4,71.01
06/15/2022,19,1,67.70
06/15/2022,19,2,61.52
06/15/2022,19,3,58.23
06/15/2022,19,4,61.53
06/15/2022,20,1,61.65
06/15/2022,20,2,63.20
06/15/2022,20,3,67.35
06/15/2022,20,4,68.38
06/15/2022,21,1,69.84
06/15/2022,21,2,71.80
06/15/2022,21,3,74.60
06/15/2022,21,4,72.94
06/15/2022,22,1,68.19
06/15/2022,22,2,69.11
06/15/2022,22,3,69.86
06/15/2022,22,4,74.50
06/15/2022,23,1,71.32
06/15/2022,23,2,66.55
06/15/2022,23,3,61.06
06/15/2022,23,4,67.91
06/15/2022,24,1,64.66
06/15/2022,24,2,56.48
06/15/2022,24,3,51.89
06/15/2022,24,4,50.95
06/16/2022,1,1,45.06
06/16/2022,1,2,44.76
06/16/2022,1,3,44.24
06/16/2022,1,4,43.42
06/16/2022,2,1,44.63
06/16/2022,2,2,44.79
06/16/2022,2,3,44.69
06/16/2022,2,4,43.42
06/16/2022,3,1,43.54
06/16/2022,3,2,43.70
06/16/2022,3,3,43.44
06/16/2022,3,4,42.89
06/16/2022,4,1,42.15
06/16/2022,4,2,41.80
06/16/2022,4,3,41.50
06/16/2022,4,4,42
06/16/2022,5,1,43.42
06/16/2022,5,2,43.34
06/16/2022,5,3,44.59
06/16/2022,5,4,45.34
06/16/2022,6,1,46.50
06/16/2022,6,2,48.98
06/16/2022,6,3,50.16
06/16/2022,6,4,46.43
06/16/2022,7,1,47.05
06/16/2022,7,2,48.56
06/16/2022,7,3,49.45
06/16/2022,7,4,51.66
06/16/2022,8,1,51.31
06/16/2022,8,2,49.07
06/16/2022,8,3,49.29
06/16/2022,8,4,48.24
06/16/2022,9,1,48.68
06/16/2022,9,2,46.57
06/16/2022,9,3,42.29
06/16/2022,9,4,36.53
06/16/2022,10,1,33.59
06/16/2022,10,2,34.58
06/16/2022,10,3,38.10
06/16/2022,10,4,38.15
06/16/2022,11,1,36.20
06/16/2022,11,2,37.55
06/16/2022,11,3,43.38
06/16/2022,11,4,51.71
06/16/2022,12,1,52.43
06/16/2022,12,2,52.96
06/16/2022,12,3,56.41
06/16/2022,12,4,57.38
06/16/2022,13,1,63.65
06/16/2022,13,2,92.53
06/16/2022,13,3,75.78
06/16/2022,13,4,95.34
06/16/2022,14,1,87.94
06/16/2022,14,2,68.41
06/16/2022,14,3,91.27
06/16/2022,14,4,190.12
06/16/2022,15,1,109.10
06/16/2022,15,2,111.48
06/16/2022,15,3,111.58
06/16/2022,15,4,192.54
06/16/2022,16,1,237.31
06/16/2022,16,2,159.39
06/16/2022,16,3,173.04
06/16/2022,16,4,127.11
06/16/2022,17,1,136.79
06/16/2022,17,2,145.93
06/16/2022,17,3,127.63
06/16/2022,17,4,137.82
06/16/2022,18,1,68.13
06/16/2022,18,2,73.89
06/16/2022,18,3,100.93
06/16/2022,18,4,73.98
06/16/2022,19,1,68.88
06/16/2022,19,2,80.06
06/16/2022,19,3,69.03
06/16/2022,19,4,73.15
06/16/2022,20,1,74.28
06/16/2022,20,2,77.30
06/16/2022,20,3,80.18
06/16/2022,20,4,81.97
06/16/2022,21,1,81.64
06/16/2022,21,2,82.58
06/16/2022,21,3,99.49
06/16/2022,21,4,117.59
06/16/2022,22,1,75.34
06/16/2022,22,2,85.32
06/16/2022,22,3,79.68
06/16/2022,22,4,63.80
06/16/2022,23,1,60.04
06/16/2022,23,2,55.77
06/16/2022,23,3,53.79
06/16/2022,23,4,52.85
06/16/2022,24,1,53.04
06/16/2022,24,2,52.58
06/16/2022,24,3,49.88
06/16/2022,24,4,49.44
06/17/2022,1,1,52.41
06/17/2022,1,2,53.24
06/17/2022,1,3,49.38
06/17/2022,1,4,47.61
06/17/2022,2,1,47.95
06/17/2022,2,2,47.24
06/17/2022,2,3,44.55
06/17/2022,2,4,42.98
06/17/2022,3,1,41.86
06/17/2022,3,2,41.66
06/17/2022,3,3,40.93
06/17/2022,3,4,40.85
06/17/2022,4,1,40.93
06/17/2022,4,2,40.89
06/17/2022,4,3,40.43
06/17/2022,4,4,41.21
06/17/2022,5,1,46.36
06/17/2022,5,2,46.80
06/17/2022,5,3,46.45
06/17/2022,5,4,46.64
06/17/2022,6,1,47.99
06/17/2022,6,2,47.43
06/17/2022,6,3,48.98
06/17/2022,6,4,46.01
06/17/2022,7,1,46.89
06/17/2022,7,2,46.75
06/17/2022,7,3,47.08
06/17/2022,7,4,47.17
06/17/2022,8,1,47.08
06/17/2022,8,2,47.06
06/17/2022,8,3,47.50
06/17/2022,8,4,47.71
06/17/2022,9,1,50.18
06/17/2022,9,2,52.75
06/17/2022,9,3,51.71
06/17/2022,9,4,52.15
06/17/2022,10,1,51.51
06/17/2022,10,2,52.20
06/17/2022,10,3,52.93
06/17/2022,10,4,50.79
06/17/2022,11,1,51.58
06/17/2022,11,2,55.77
06/17/2022,11,3,58.15
06/17/2022,11,4,64.69
06/17/2022,12,1,69.78
06/17/2022,12,2,75.55
06/17/2022,12,3,75.33
06/17/2022,12,4,76.32
06/17/2022,13,1,84.85
06/17/2022,13,2,97.38
06/17/2022,13,3,98.60
06/17/2022,13,4,95.71
06/17/2022,14,1,106.87
06/17/2022,14,2,111.48
06/17/2022,14,3,103.22
06/17/2022,14,4,103.34
06/17/2022,15,1,90.58
06/17/2022,15,2,82.11
06/17/2022,15,3,81.91
06/17/2022,15,4,99.28
06/17/2022,16,1,82.79
06/17/2022,16,2,83.59
06/17/2022,16,3,82.45
06/17/2022,16,4,81.97
06/17/2022,17,1,81.64
06/17/2022,17,2,80.92
06/17/2022,17,3,79.44
06/17/2022,17,4,78.27
06/17/2022,18,1,77.05
06/17/2022,18,2,77.35
06/17/2022,18,3,77.88
06/17/2022,18,4,76.92
06/17/2022,19,1,72.72
06/17/2022,19,2,75.61
06/17/2022,19,3,75.14
06/17/2022,19,4,76.65
06/17/2022,20,1,75.43
06/17/2022,20,2,79.07
06/17/2022,20,3,80.29
06/17/2022,20,4,81.30
06/17/2022,21,1,82.17
06/17/2022,21,2,83.19
06/17/2022,21,3,83.28
06/17/2022,21,4,81.22
06/17/2022,22,1,77.05
06/17/2022,22,2,74.10
06/17/2022,22,3,71.57
06/17/2022,22,4,69.65
06/17/2022,23,1,71.23
06/17/2022,23,2,71.28
06/17/2022,23,3,68.13
06/17/2022,23,4,63.72
06/17/2022,24,1,65.69
06/17/2022,24,2,67.16
06/17/2022,24,3,62.92
06/17/2022,24,4,58.71
06/18/2022,1,1,52.87
06/18/2022,1,2,63.62
06/18/2022,1,3,61.97
06/18/2022,1,4,58.86
06/18/2022,2,1,51.71
06/18/2022,2,2,52.25
06/18/2022,2,3,54.47
06/18/2022,2,4,56.01
06/18/2022,3,1,52.49
06/18/2022,3,2,53.40
06/18/2022,3,3,53.71
06/18/2022,3,4,51.90
06/18/2022,4,1,53.12
06/18/2022,4,2,52.97
06/18/2022,4,3,53.07
06/18/2022,4,4,51.37
06/18/2022,5,1,52.98
06/18/2022,5,2,53.26
06/18/2022,5,3,53
06/18/2022,5,4,52.91
06/18/2022,6,1,52.40
06/18/2022,6,2,53.25
06/18/2022,6,3,54.10
06/18/2022,6,4,53.25
06/18/2022,7,1,53.17
06/18/2022,7,2,50.60
06/18/2022,7,3,49.95
06/18/2022,7,4,47.67
06/18/2022,8,1,49.07
06/18/2022,8,2,48.31
06/18/2022,8,3,49.81
06/18/2022,8,4,49.97
06/18/2022,9,1,54.69
06/18/2022,9,2,54.95
06/18/2022,9,3,52.57
06/18/2022,9,4,49.08
06/18/2022,10,1,45.54
06/18/2022,10,2,46.01
06/18/2022,10,3,45.87
06/18/2022,10,4,46.33
06/18/2022,11,1,50.04
06/18/2022,11,2,57.63
06/18/2022,11,3,65.35
06/18/2022,11,4,66.62
06/18/2022,12,1,68.81
06/18/2022,12,2,69.57
06/18/2022,12,3,68.45
06/18/2022,12,4,67.91
06/18/2022,13,1,68.74
06/18/2022,13,2,72.34
06/18/2022,13,3,74.44
06/18/2022,13,4,74.38
06/18/2022,14,1,74.32
06/18/2022,14,2,75.24
06/18/2022,14,3,74.48
06/18/2022,14,4,77.61
06/18/2022,15,1,74.19
06/18/2022,15,2,77.25
06/18/2022,15,3,74.11
06/18/2022,15,4,76.76
06/18/2022,16,1,76.01
06/18/2022,16,2,77.64
06/18/2022,16,3,78.12
06/18/2022,16,4,79.25
06/18/2022,17,1,77.27
06/18/2022,17,2,75.14
06/18/2022,17,3,75.55
06/18/2022,17,4,76.75
06/18/2022,18,1,74.03
06/18/2022,18,2,72.43
06/18/2022,18,3,70.87
06/18/2022,18,4,70.59
06/18/2022,19,1,66.83
06/18/2022,19,2,64.39
06/18/2022,19,3,64.09
06/18/2022,19,4,67.25
06/18/2022,20,1,64.20
06/18/2022,20,2,65.87
06/18/2022,20,3,66.20
06/18/2022,20,4,70.47
06/18/2022,21,1,69.14
06/18/2022,21,2,70.55
06/18/2022,21,3,71.66
06/18/2022,21,4,71.08
06/18/2022,22,1,69.98
06/18/2022,22,2,68.23
06/18/2022,22,3,64.59
06/18/2022,22,4,59.90
06/18/2022,23,1,60.71
06/18/2022,23,2,58.88
06/18/2022,23,3,55.10
06/18/2022,23,4,51.46
06/18/2022,24,1,48.33
06/18/2022,24,2,49.73
06/18/2022,24,3,47.37
06/18/2022,24,4,45.68
06/19/2022,1,1,47.14
06/19/2022,1,2,50.19
06/19/2022,1,3,52.45
06/19/2022,1,4,52.86
06/19/2022,2,1,51.62
06/19/2022,2,2,50.40
06/19/2022,2,3,51.22
06/19/2022,2,4,49.47
06/19/2022,3,1,48.83
06/19/2022,3,2,47.95
06/19/2022,3,3,46.90
06/19/2022,3,4,45.90
06/19/2022,4,1,45.36
06/19/2022,4,2,45.23
06/19/2022,4,3,45.29
06/19/2022,4,4,44.36
06/19/2022,5,1,45.08
06/19/2022,5,2,44.16
06/19/2022,5,3,43.11
06/19/2022,5,4,44.47
06/19/2022,6,1,44.21
06/19/2022,6,2,44.65
06/19/2022,6,3,44.31
06/19/2022,6,4,44.88
06/19/2022,7,1,42.78
06/19/2022,7,2,42.27
06/19/2022,7,3,41.97
06/19/2022,7,4,40.23
06/19/2022,8,1,42.62
06/19/2022,8,2,42.66
06/19/2022,8,3,43.59
06/19/2022,8,4,44.18
06/19/2022,9,1,44.78
06/19/2022,9,2,44.93
06/19/2022,9,3,44.48
06/19/2022,9,4,44.92
06/19/2022,10,1,44.93
06/19/2022,10,2,45.76
06/19/2022,10,3,45.83
06/19/2022,10,4,45.60
06/19/2022,11,1,46.69
06/19/2022,11,2,47.69
06/19/2022,11,3,50.81
06/19/2022,11,4,56.46
06/19/2022,12,1,60.81
06/19/2022,12,2,60.91
06/19/2022,12,3,62.27
06/19/2022,12,4,67.05
06/19/2022,13,1,65.74
06/19/2022,13,2,67.37
06/19/2022,13,3,92.26
06/19/2022,13,4,78.47
06/19/2022,14,1,70.12
06/19/2022,14,2,69.46
06/19/2022,14,3,68.32
06/19/2022,14,4,69.02
06/19/2022,15,1,67.39
06/19/2022,15,2,66.09
06/19/2022,15,3,68.39
06/19/2022,15,4,67.66
06/19/2022,16,1,70.23
06/19/2022,16,2,83.94
06/19/2022,16,3,70
06/19/2022,16,4,69.61
06/19/2022,17,1,69.15
06/19/2022,17,2,68.55
06/19/2022,17,3,67.15
06/19/2022,17,4,67
06/19/2022,18,1,69.15
06/19/2022,18,2,71
06/19/2022,18,3,67.62
06/19/2022,18,4,64.09
06/19/2022,19,1,59.97
06/19/2022,19,2,58.80
06/19/2022,19,3,55.69
06/19/2022,19,4,57.31
06/19/2022,20,1,54.50
06/19/2022,20,2,55.94
06/19/2022,20,3,58.38
06/19/2022,20,4,62.13
06/19/2022,21,1,65.98
06/19/2022,21,2,66.77
06/19/2022,21,3,69.92
06/19/2022,21,4,74.93
06/19/2022,22,1,71.24
06/19/2022,22,2,70.54
06/19/2022,22,3,68.84
06/19/2022,22,4,66.54
06/19/2022,23,1,70.92
06/19/2022,23,2,67.84
06/19/2022,23,3,67.17
06/19/2022,23,4,63.06
06/19/2022,24,1,57.93
06/19/2022,24,2,54.54
06/19/2022,24,3,52.08
06/19/2022,24,4,49.42
06/20/2022,1,1,49.70
06/20/2022,1,2,51.70
06/20/2022,1,3,53.32
06/20/2022,1,4,52.93
06/20/2022,2,1,52.91
06/20/2022,2,2,47.85
06/20/2022,2,3,46.46
06/20/2022,2,4,44.71
06/20/2022,3,1,44.85
06/20/2022,3,2,44.56
06/20/2022,3,3,42.38
06/20/2022,3,4,42.42
06/20/2022,4,1,42.51
06/20/2022,4,2,43.49
06/20/2022,4,3,42.92
06/20/2022,4,4,43.37
06/20/2022,5,1,43.79
06/20/2022,5,2,45.35
06/20/2022,5,3,46.70
06/20/2022,5,4,49.64
06/20/2022,6,1,51.19
06/20/2022,6,2,60.58
06/20/2022,6,3,65.78
06/20/2022,6,4,66.35
06/20/2022,7,1,70.01
06/20/2022,7,2,67.15
06/20/2022,7,3,67.41
06/20/2022,7,4,67.54
06/20/2022,8,1,67.70
06/20/2022,8,2,67.30
06/20/2022,8,3,67.97
06/20/2022,8,4,68.29
06/20/2022,9,1,68.17
06/20/2022,9,2,64.92
06/20/2022,9,3,63.16
06/20/2022,9,4,54.31
06/20/2022,10,1,52.90
06/20/2022,10,2,54.25
